BundleName;QuestName;QuestId;
Iron Head Legend;[Kho] Iron Head Legend: Reshala - part 196;Gear_Legend_Helmets_4_5f60c74e3b85f6263c145586_196;
Iron Head Legend;[Kho] Iron Head Legend: Shturman - part 197;Gear_Legend_Helmets_5_5aa7e276e5b5b000171d0647_197;
Iron Head Legend;[Kho] Iron Head Legend: Killa - part 198;Gear_Legend_Helmets_6_5c17a7ed2e2216152142459c_198;
Iron Head Legend;[Kho] Iron Head Legend: Sanitar - part 199;Gear_Legend_Helmets_7_5a154d5cfcdbcb001a3b00da_199;
Iron Head Legend;[Kho] Iron Head Legend: Gluhar - part 200;Gear_Legend_Helmets_8_5f60b34a41e30a4ab12a6947_200;
Iron Head Legend;[Kho] Iron Head Legend: Sectant Priest - part 201;Gear_Legend_Helmets_9_5b40e1525acfc4771e1c6611_201;
Iron Head Legend;[Kho] Iron Head Legend: Raider - part 202;Gear_Legend_Helmets_3_5ca20ee186f774799474abc2_202;
Iron Head Legend;[Kho] Iron Head Legend: Reshala - part 203;Gear_Legend_Helmets_4_5e00c1ad86f774747333222c_203;
Iron Head Legend;[Kho] Iron Head Legend: Shturman - part 204;Gear_Legend_Helmets_5_5f60c74e3b85f6263c145586_204;
Iron Head Legend;[Kho] Iron Head Legend: Killa - part 205;Gear_Legend_Helmets_6_5aa7e276e5b5b000171d0647_205;
Iron Head Legend;[Kho] Iron Head Legend: Sanitar - part 206;Gear_Legend_Helmets_7_5c17a7ed2e2216152142459c_206;
Iron Head Legend;[Kho] Iron Head Legend: Gluhar - part 207;Gear_Legend_Helmets_8_5a154d5cfcdbcb001a3b00da_207;
Iron Head Legend;[Kho] Iron Head Legend: Sectant Priest - part 208;Gear_Legend_Helmets_9_5f60b34a41e30a4ab12a6947_208;
Iron Head Legend;[Kho] Iron Head Legend: Reshala - part 209;Gear_Legend_Helmets_4_5ca20ee186f774799474abc2_209;
Iron Head Legend;[Kho] Iron Head Legend: Shturman - part 210;Gear_Legend_Helmets_5_5e00c1ad86f774747333222c_210;
Iron Head Legend;[Kho] Iron Head Legend: Killa - part 211;Gear_Legend_Helmets_6_5f60c74e3b85f6263c145586_211;
Iron Head Legend;[Kho] Iron Head Legend: Sanitar - part 212;Gear_Legend_Helmets_7_5aa7e276e5b5b000171d0647_212;
Iron Head Legend;[Kho] Iron Head Legend: Gluhar - part 213;Gear_Legend_Helmets_8_5c17a7ed2e2216152142459c_213;
Iron Head Legend;[Kho] Iron Head Legend: Sectant Priest - part 214;Gear_Legend_Helmets_9_5a154d5cfcdbcb001a3b00da_214;
Iron Head Legend;[Kho] Iron Head Legend: Shturman - part 215;Gear_Legend_Helmets_5_5ca20ee186f774799474abc2_215;
Iron Head Legend;[Kho] Iron Head Legend: Killa - part 216;Gear_Legend_Helmets_6_5e00c1ad86f774747333222c_216;
Iron Head Legend;[Kho] Iron Head Legend: Sanitar - part 217;Gear_Legend_Helmets_7_5f60c74e3b85f6263c145586_217;
Iron Head Legend;[Kho] Iron Head Legend: Gluhar - part 218;Gear_Legend_Helmets_8_5aa7e276e5b5b000171d0647_218;
Iron Head Legend;[Kho] Iron Head Legend: Sectant Priest - part 219;Gear_Legend_Helmets_9_5c17a7ed2e2216152142459c_219;
Iron Head Legend;[Kho] Iron Head Legend: Killa - part 220;Gear_Legend_Helmets_6_5ca20ee186f774799474abc2_220;
Iron Head Legend;[Kho] Iron Head Legend: Sanitar - part 221;Gear_Legend_Helmets_7_5e00c1ad86f774747333222c_221;
Iron Head Legend;[Kho] Iron Head Legend: Gluhar - part 222;Gear_Legend_Helmets_8_5f60c74e3b85f6263c145586_222;
Iron Head Legend;[Kho] Iron Head Legend: Sectant Priest - part 223;Gear_Legend_Helmets_9_5aa7e276e5b5b000171d0647_223;
Iron Head Legend;[Kho] Iron Head Legend: Sanitar - part 224;Gear_Legend_Helmets_7_5ca20ee186f774799474abc2_224;
Iron Head Legend;[Kho] Iron Head Legend: Gluhar - part 225;Gear_Legend_Helmets_8_5e00c1ad86f774747333222c_225;
Iron Head Legend;[Kho] Iron Head Legend: Sectant Priest - part 226;Gear_Legend_Helmets_9_5f60c74e3b85f6263c145586_226;
Iron Head Legend;[Kho] Iron Head Legend: Gluhar - part 227;Gear_Legend_Helmets_8_5ca20ee186f774799474abc2_227;
Iron Head Legend;[Kho] Iron Head Legend: Sectant Priest - part 228;Gear_Legend_Helmets_9_5e00c1ad86f774747333222c_228;
Iron Head Legend;[Kho] Iron Head Legend: Sectant Priest - part 229;Gear_Legend_Helmets_9_5ca20ee186f774799474abc2_229;
Weapon Proficiency Barter;[Eld] Weapon Proficiency: Shotguns Barter - Rookie;Weapon_Proficiency_Shotgun_Barter_Rookie;
Weapon Proficiency Barter;[Lab] Weapon Proficiency: Handguns Barter - Rookie;Weapon_Proficiency_Handgun_Barter_Rookie;
Weapon Proficiency Barter;[Col] Weapon Proficiency: Assault Rifles Barter - Rookie;Weapon_Proficiency_Assault_Barter_Rookie;
Weapon Proficiency Barter;[Kho] Weapon Proficiency: SMGs Barter - Rookie;Weapon_Proficiency_Smg_Barter_Rookie;
Weapon Proficiency Barter;[Bsh] Weapon Proficiency: Marksman Rifles Barter - Rookie;Weapon_Proficiency_Marksman_Barter_Rookie;
Weapon Proficiency Barter;[Eld] Weapon Proficiency: Shotguns Barter - Seasoned;Weapon_Proficiency_Shotgun_Barter_Seasoned;
Weapon Proficiency Barter;[Lab] Weapon Proficiency: Handguns Barter - Seasoned;Weapon_Proficiency_Handgun_Barter_Seasoned;
Weapon Proficiency Barter;[Col] Weapon Proficiency: Assault Rifles Barter - Seasoned;Weapon_Proficiency_Assault_Barter_Seasoned;
Weapon Proficiency Barter;[Kho] Weapon Proficiency: SMGs Barter - Seasoned;Weapon_Proficiency_Smg_Barter_Seasoned;
Weapon Proficiency Barter;[Bsh] Weapon Proficiency: Marksman Rifles Barter - Seasoned;Weapon_Proficiency_Marksman_Barter_Seasoned;
Weapon Proficiency Barter;[Eld] Weapon Proficiency: Shotguns Barter - Veteran;Weapon_Proficiency_Shotgun_Barter_Veteran;
Weapon Proficiency Barter;[Lab] Weapon Proficiency: Handguns Barter - Veteran;Weapon_Proficiency_Handgun_Barter_Veteran;
Weapon Proficiency Barter;[Col] Weapon Proficiency: Assault Rifles Barter - Veteran;Weapon_Proficiency_Assault_Barter_Veteran;
Weapon Proficiency Barter;[Kho] Weapon Proficiency: SMGs Barter - Veteran;Weapon_Proficiency_Smg_Barter_Veteran;
Weapon Proficiency Barter;[Bsh] Weapon Proficiency: Marksman Rifles Barter - Veteran;Weapon_Proficiency_Marksman_Barter_Veteran;
Weapon Proficiency Barter;[Eld] Weapon Proficiency: Shotguns Barter - Elite;Weapon_Proficiency_Shotgun_Barter_Elite;
Weapon Proficiency Barter;[Lab] Weapon Proficiency: Handguns Barter - Elite;Weapon_Proficiency_Handgun_Barter_Elite;
Weapon Proficiency Barter;[Col] Weapon Proficiency: Assault Rifles Barter - Elite;Weapon_Proficiency_Assault_Barter_Elite;
Weapon Proficiency Barter;[Kho] Weapon Proficiency: SMGs Barter - Elite;Weapon_Proficiency_Smg_Barter_Elite;
Weapon Proficiency Barter;[Bsh] Weapon Proficiency: Marksman Rifles Barter - Elite;Weapon_Proficiency_Marksman_Barter_Elite;
Weapon Proficiency Trade;[Eld] Weapon Proficiency: Fusil juxtaposé MP43e Trade - Rookie;Weapon_Proficiency_5580223e4bdc2d1c128b457f_Trade_Rookie;
Weapon Proficiency Trade;[Eld] Weapon Proficiency: MTs-255-12 12ga shotgun Trade - Rookie;Weapon_Proficiency_60db29ce99594040e04c4a27_Trade_Rookie;
Weapon Proficiency Trade;[Eld] Weapon Proficiency: Fusil à verrou TOZ-106 Trade - Rookie;Weapon_Proficiency_5a38e6bac4a2826c6e06d79b_Trade_Rookie;
Weapon Proficiency Trade;[Eld] Weapon Proficiency: Fusil à pompe MP-133 cal. 12 Trade - Seasoned;Weapon_Proficiency_54491c4f4bdc2db1078b4568_Trade_Seasoned;
Weapon Proficiency Trade;[Eld] Weapon Proficiency: Fusil à pompe Mossberg 590A1 cal. 12 Trade - Seasoned;Weapon_Proficiency_5e870397991fd70db46995c8_Trade_Seasoned;
Weapon Proficiency Trade;[Eld] Weapon Proficiency: Fusil à pompe Remington Model 870 cal. 12 Trade - Veteran;Weapon_Proficiency_5a7828548dc32e5a9c28b516_Trade_Veteran;
Weapon Proficiency Trade;[Eld] Weapon Proficiency: MP-155 12ga semi-automatic shotgun Trade - Veteran;Weapon_Proficiency_606dae0ab0e443224b421bb7_Trade_Veteran;
Weapon Proficiency Trade;[Eld] Weapon Proficiency: Fusil d'assaut Saiga cal. 12 ver. 10 12/76 Trade - Elite;Weapon_Proficiency_576165642459773c7a400233_Trade_Elite;
Weapon Proficiency Trade;[Eld] Weapon Proficiency: Fusil à pompe TOZ KS-23M 23x75 mm Trade - Elite;Weapon_Proficiency_5e848cc2988a8701445df1e8_Trade_Elite;
Weapon Proficiency Trade;[Lab] Weapon Proficiency: Pistolet Beretta M9A3 9x19 Trade - Rookie;Weapon_Proficiency_5cadc190ae921500103bb3b6_Trade_Rookie;
Weapon Proficiency Trade;[Lab] Weapon Proficiency: Pistolet PM (t) 9x18PM Trade - Rookie;Weapon_Proficiency_579204f224597773d619e051_Trade_Rookie;
Weapon Proficiency Trade;[Lab] Weapon Proficiency: Pistolet TT 7,62x25 TT Trade - Rookie;Weapon_Proficiency_571a12c42459771f627b58a0_Trade_Rookie;
Weapon Proficiency Trade;[Lab] Weapon Proficiency: Pistolet Yarygin MP-443 9x19 Trade - Seasoned;Weapon_Proficiency_576a581d2459771e7b1bc4f1_Trade_Seasoned;
Weapon Proficiency Trade;[Lab] Weapon Proficiency: Pistolet Glock 17 9x19 Trade - Seasoned;Weapon_Proficiency_5a7ae0c351dfba0017554310_Trade_Seasoned;
Weapon Proficiency Trade;[Lab] Weapon Proficiency: Pistolet P226R 9x19 Trade - Seasoned;Weapon_Proficiency_56d59856d2720bd8418b456a_Trade_Seasoned;
Weapon Proficiency Trade;[Lab] Weapon Proficiency: Pistolet Colt M45A1 .45 ACP Trade - Veteran;Weapon_Proficiency_5f36a0e5fbf956000b716b65_Trade_Veteran;
Weapon Proficiency Trade;[Lab] Weapon Proficiency: HK USP .45 ACP pistol Trade - Veteran;Weapon_Proficiency_6193a720f8ee7e52e42109ed_Trade_Veteran;
Weapon Proficiency Trade;[Lab] Weapon Proficiency: Pistolet automatique Stechkin 9x18PM Trade - Veteran;Weapon_Proficiency_5a17f98cfcdbcb0980087290_Trade_Veteran;
Weapon Proficiency Trade;[Lab] Weapon Proficiency: Pistolet PL-15 9x19 Trade - Veteran;Weapon_Proficiency_602a9740da11d6478d5a06dc_Trade_Veteran;
Weapon Proficiency Trade;[Lab] Weapon Proficiency: Pistolet FN Five-seveN MK2 5,7x28 Trade - Elite;Weapon_Proficiency_5d3eb3b0a4b93615055e84d2_Trade_Elite;
Weapon Proficiency Trade;[Lab] Weapon Proficiency: Pistolet Glock 18C 9x19 Trade - Elite;Weapon_Proficiency_5b1fa9b25acfc40018633c01_Trade_Elite;
Weapon Proficiency Trade;[Lab] Weapon Proficiency: Pistolet automatique Serdyukov SR1MP Gyurza 9x21 Trade - Elite;Weapon_Proficiency_59f98b4986f7746f546d2cef_Trade_Elite;
Weapon Proficiency Trade;[Col] Weapon Proficiency: Carabine VEPR AKM/VPO-209 .366TKM Trade - Rookie;Weapon_Proficiency_59e6687d86f77411d949b251_Trade_Rookie;
Weapon Proficiency Trade;[Col] Weapon Proficiency: Carabine VEPR KM/VPO-136 7,62x39 Trade - Rookie;Weapon_Proficiency_59e6152586f77473dc057aa1_Trade_Rookie;
Weapon Proficiency Trade;[Col] Weapon Proficiency: Carabine ADAR 2-15 .223 Trade - Rookie;Weapon_Proficiency_5c07c60e0db834002330051f_Trade_Rookie;
Weapon Proficiency Trade;[Col] Weapon Proficiency: Kalashnikov AKS-74U 5,45x39 Trade - Rookie;Weapon_Proficiency_57dc2fa62459775949412633_Trade_Rookie;
Weapon Proficiency Trade;[Col] Weapon Proficiency: Fusil d'assaut AK-74M 5,45x39 Trade - Seasoned;Weapon_Proficiency_5ac4cd105acfc40016339859_Trade_Seasoned;
Weapon Proficiency Trade;[Col] Weapon Proficiency: Fusil d'assaut AK-102 5,56x45 Trade - Seasoned;Weapon_Proficiency_5ac66d015acfc400180ae6e4_Trade_Seasoned;
Weapon Proficiency Trade;[Col] Weapon Proficiency: Fusil d'assaut Colt M4A1 5,56x45 Trade - Seasoned;Weapon_Proficiency_5447a9cd4bdc2dbd208b4567_Trade_Seasoned;
Weapon Proficiency Trade;[Col] Weapon Proficiency: Fusil d'assaut SIG MCX .300 AAC Blackout Trade - Seasoned;Weapon_Proficiency_5fbcc1d9016cce60e8341ab3_Trade_Seasoned;
Weapon Proficiency Trade;[Col] Weapon Proficiency: Fusil d'assaut AKMS 7,62x39 Trade - Seasoned;Weapon_Proficiency_59ff346386f77477562ff5e2_Trade_Seasoned;
Weapon Proficiency Trade;[Col] Weapon Proficiency: Fusil d'assaut AK-105 5,45x39 Trade - Veteran;Weapon_Proficiency_5ac66d9b5acfc4001633997a_Trade_Veteran;
Weapon Proficiency Trade;[Col] Weapon Proficiency: FN SCAR-L 5.56x45 assault rifle Trade - Veteran;Weapon_Proficiency_6184055050224f204c1da540_Trade_Veteran;
Weapon Proficiency Trade;[Col] Weapon Proficiency: Fusil-mitrailleur RPK-16 5,45x39 Trade - Veteran;Weapon_Proficiency_5beed0f50db834001c062b12_Trade_Veteran;
Weapon Proficiency Trade;[Col] Weapon Proficiency: Fusil d'assaut HK 416A5 5,56x45 Trade - Veteran;Weapon_Proficiency_5bb2475ed4351e00853264e3_Trade_Veteran;
Weapon Proficiency Trade;[Col] Weapon Proficiency: Fusil de précision semi-automatique Lone Star TX-15 DML Trade - Veteran;Weapon_Proficiency_5d43021ca4b9362eab4b5e25_Trade_Veteran;
Weapon Proficiency Trade;[Col] Weapon Proficiency: Fusil d'assaut AK-104 7,62x39 Trade - Veteran;Weapon_Proficiency_5ac66d725acfc43b321d4b60_Trade_Veteran;
Weapon Proficiency Trade;[Col] Weapon Proficiency: CMMG Mk47 Mutant 7.62x39 assault rifle Trade - Elite;Weapon_Proficiency_606587252535c57a13424cfd_Trade_Elite;
Weapon Proficiency Trade;[Col] Weapon Proficiency: Fusil d'assaut DT MDR 5,56x45 Trade - Elite;Weapon_Proficiency_5c488a752e221602b412af63_Trade_Elite;
Weapon Proficiency Trade;[Col] Weapon Proficiency: DS Arms SA-58 7,62x51 Trade - Elite;Weapon_Proficiency_5b0bbe4e5acfc40dc528a72d_Trade_Elite;
Weapon Proficiency Trade;[Col] Weapon Proficiency: FN SCAR-H 7.62x51 assault rifle (FDE) Trade - Elite;Weapon_Proficiency_6165ac306ef05c2ce828ef74_Trade_Elite;
Weapon Proficiency Trade;[Col] Weapon Proficiency: Fusil d'assaut DT MDR 7,62x51 Trade - Elite;Weapon_Proficiency_5dcbd56fdbd3d91b3e5468d5_Trade_Elite;
Weapon Proficiency Trade;[Col] Weapon Proficiency: Fusil d'assaut ASh-12 12,7x55 Trade - Elite;Weapon_Proficiency_5cadfbf7ae92152ac412eeef_Trade_Elite;
Weapon Proficiency Trade;[Kho] Weapon Proficiency: Pistolet-mitrailleur HK MP5 9x19 (Modèle Navy, rafale de 3 coups) Trade - Rookie;Weapon_Proficiency_5926bb2186f7744b1c6c6e60_Trade_Rookie;
Weapon Proficiency Trade;[Kho] Weapon Proficiency: Carabine Saiga-9 9x19 Trade - Rookie;Weapon_Proficiency_59f9cabd86f7743a10721f46_Trade_Rookie;
Weapon Proficiency Trade;[Kho] Weapon Proficiency: Pistolet-mitrailleur PPSh-41 7,62x25 Trade - Rookie;Weapon_Proficiency_5ea03f7400685063ec28bfa8_Trade_Rookie;
Weapon Proficiency Trade;[Kho] Weapon Proficiency: Pistolet-mitrailleur PP-91-01 Kedr-B 9x18PM Trade - Seasoned;Weapon_Proficiency_57f3c6bd24597738e730fa2f_Trade_Seasoned;
Weapon Proficiency Trade;[Kho] Weapon Proficiency: Pistolet-mitrailleur B&T MP9-N 9x19 Trade - Seasoned;Weapon_Proficiency_5de7bd7bfd6b4e6e2276dc25_Trade_Seasoned;
Weapon Proficiency Trade;[Kho] Weapon Proficiency: Pistolet-mitrailleur 19-01 Vityaz-SN 9x19 Trade - Seasoned;Weapon_Proficiency_59984ab886f7743e98271174_Trade_Seasoned;
Weapon Proficiency Trade;[Kho] Weapon Proficiency: Pistolet-mitrailleur SIG MPX 9x19 Trade - Veteran;Weapon_Proficiency_58948c8e86f77409493f7266_Trade_Veteran;
Weapon Proficiency Trade;[Kho] Weapon Proficiency: Pistolet-mitrailleur STM-9 Gen.2 9x19 Trade - Veteran;Weapon_Proficiency_60339954d62c9b14ed777c06_Trade_Veteran;
Weapon Proficiency Trade;[Kho] Weapon Proficiency: Pistolet-mitrailleur HK UMP 45 Trade - Veteran;Weapon_Proficiency_5fc3e272f8b6a877a729eac5_Trade_Veteran;
Weapon Proficiency Trade;[Kho] Weapon Proficiency: Pistolet-mitrailleur TDI KRISS Vector Gen.2 .45 ACP Trade - Veteran;Weapon_Proficiency_5fb64bc92b1b027b1f50bcf2_Trade_Veteran;
Weapon Proficiency Trade;[Kho] Weapon Proficiency: Pistolet-mitrailleur TDI Kriss Vector Gen.2 9x19 Trade - Elite;Weapon_Proficiency_5fc3f2d5900b1d5091531e57_Trade_Elite;
Weapon Proficiency Trade;[Kho] Weapon Proficiency: Pistolet-mitrailleur FN P90 5,7x28 Trade - Elite;Weapon_Proficiency_5cc82d76e24e8d00134b4b83_Trade_Elite;
Weapon Proficiency Trade;[Kho] Weapon Proficiency: Pistolet-mitrailleur HK MP7A2 4,6x30 Trade - Elite;Weapon_Proficiency_5bd70322209c4d00d7167b8f_Trade_Elite;
Weapon Proficiency Trade;[Bsh] Weapon Proficiency: Fusil de précision Molot VPO-215 .366 TKM Trade - Rookie;Weapon_Proficiency_5de652c31b7e3716273428be_Trade_Rookie;
Weapon Proficiency Trade;[Bsh] Weapon Proficiency: Fusil de précision à verrou Mosin Trade - Rookie;Weapon_Proficiency_5ae08f0a5acfc408fb1398a1_Trade_Rookie;
Weapon Proficiency Trade;[Bsh] Weapon Proficiency: Carabine semi-automatique Simonov SKS 7,62x39, version chasse Trade - Rookie;Weapon_Proficiency_587e02ff24597743df3deaeb_Trade_Rookie;
Weapon Proficiency Trade;[Bsh] Weapon Proficiency: Carabine VEPR Hunter/VPO-101 7,62x51 Trade - Rookie;Weapon_Proficiency_5c501a4d2e221602b412b540_Trade_Rookie;
Weapon Proficiency Trade;[Bsh] Weapon Proficiency: Fusil de précision Remington Model 700 Trade - Seasoned;Weapon_Proficiency_5bfea6e90db834001b7347f3_Trade_Seasoned;
Weapon Proficiency Trade;[Bsh] Weapon Proficiency: Fusil de précision Orsis T-5000 .308 Trade - Seasoned;Weapon_Proficiency_5df24cf80dee1b22f862e9bc_Trade_Seasoned;
Weapon Proficiency Trade;[Bsh] Weapon Proficiency: Fusil de précision à verrou SV-98 Trade - Seasoned;Weapon_Proficiency_55801eed4bdc2d89578b4588_Trade_Seasoned;
Weapon Proficiency Trade;[Bsh] Weapon Proficiency: Fusil de précision DVL-10 Saboteur Trade - Seasoned;Weapon_Proficiency_588892092459774ac91d4b11_Trade_Seasoned;
Weapon Proficiency Trade;[Bsh] Weapon Proficiency: Knight's Armament Company SR-25 7,62x51 Trade - Veteran;Weapon_Proficiency_5df8ce05b11454561e39243b_Trade_Veteran;
Weapon Proficiency Trade;[Bsh] Weapon Proficiency: Kel-Tec RFB 7,62x51 Trade - Veteran;Weapon_Proficiency_5f2a9575926fd9352339381f_Trade_Veteran;
Weapon Proficiency Trade;[Bsh] Weapon Proficiency: Springfield Armory M1A 7,62x51 Trade - Veteran;Weapon_Proficiency_5aafa857e5b5b00018480968_Trade_Veteran;
Weapon Proficiency Trade;[Bsh] Weapon Proficiency: Fusil de précision semi-automatique SVDS 7,62x54 Trade - Veteran;Weapon_Proficiency_5c46fbd72e2216398b5a8c9c_Trade_Veteran;
Weapon Proficiency Trade;[Bsh] Weapon Proficiency: Fusil de précision semi-automatique Mk-18 .338 Lapua Magnum Trade - Elite;Weapon_Proficiency_5fc22d7c187fea44d52eda44_Trade_Elite;
Weapon Proficiency Trade;[Bsh] Weapon Proficiency: HK G28 7.62x51 marksman rifle Trade - Elite;Weapon_Proficiency_6176aca650224f204c1da3fb_Trade_Elite;
Weapon Proficiency Trade;[Bsh] Weapon Proficiency: Remington R11 RSASS 7,62x51 Trade - Elite;Weapon_Proficiency_5a367e5dc4a282000e49738f_Trade_Elite;
Weapon Proficiency Trade;[Bsh] Weapon Proficiency: Fusil de précision spécial VSS Vintorez Trade - Elite;Weapon_Proficiency_57838ad32459774a17445cd2_Trade_Elite;
Weapon Proficiency;[Eld] Weapon Proficiency: Shotguns Barter - Rookie;Weapon_Proficiency_Shotgun_Barter_Rookie;
Weapon Proficiency;[Lab] Weapon Proficiency: Handguns Barter - Rookie;Weapon_Proficiency_Handgun_Barter_Rookie;
Weapon Proficiency;[Col] Weapon Proficiency: Assault Rifles Barter - Rookie;Weapon_Proficiency_Assault_Barter_Rookie;
Weapon Proficiency;[Kho] Weapon Proficiency: SMGs Barter - Rookie;Weapon_Proficiency_Smg_Barter_Rookie;
Weapon Proficiency;[Bsh] Weapon Proficiency: Marksman Rifles Barter - Rookie;Weapon_Proficiency_Marksman_Barter_Rookie;
Weapon Proficiency;[Eld] Weapon Proficiency: Shotguns Barter - Seasoned;Weapon_Proficiency_Shotgun_Barter_Seasoned;
Weapon Proficiency;[Lab] Weapon Proficiency: Handguns Barter - Seasoned;Weapon_Proficiency_Handgun_Barter_Seasoned;
Weapon Proficiency;[Col] Weapon Proficiency: Assault Rifles Barter - Seasoned;Weapon_Proficiency_Assault_Barter_Seasoned;
Weapon Proficiency;[Kho] Weapon Proficiency: SMGs Barter - Seasoned;Weapon_Proficiency_Smg_Barter_Seasoned;
Weapon Proficiency;[Bsh] Weapon Proficiency: Marksman Rifles Barter - Seasoned;Weapon_Proficiency_Marksman_Barter_Seasoned;
Weapon Proficiency;[Eld] Weapon Proficiency: Shotguns Barter - Veteran;Weapon_Proficiency_Shotgun_Barter_Veteran;
Weapon Proficiency;[Lab] Weapon Proficiency: Handguns Barter - Veteran;Weapon_Proficiency_Handgun_Barter_Veteran;
Weapon Proficiency;[Col] Weapon Proficiency: Assault Rifles Barter - Veteran;Weapon_Proficiency_Assault_Barter_Veteran;
Weapon Proficiency;[Kho] Weapon Proficiency: SMGs Barter - Veteran;Weapon_Proficiency_Smg_Barter_Veteran;
Weapon Proficiency;[Bsh] Weapon Proficiency: Marksman Rifles Barter - Veteran;Weapon_Proficiency_Marksman_Barter_Veteran;
Weapon Proficiency;[Eld] Weapon Proficiency: Shotguns Barter - Elite;Weapon_Proficiency_Shotgun_Barter_Elite;
Weapon Proficiency;[Lab] Weapon Proficiency: Handguns Barter - Elite;Weapon_Proficiency_Handgun_Barter_Elite;
Weapon Proficiency;[Col] Weapon Proficiency: Assault Rifles Barter - Elite;Weapon_Proficiency_Assault_Barter_Elite;
Weapon Proficiency;[Kho] Weapon Proficiency: SMGs Barter - Elite;Weapon_Proficiency_Smg_Barter_Elite;
Weapon Proficiency;[Bsh] Weapon Proficiency: Marksman Rifles Barter - Elite;Weapon_Proficiency_Marksman_Barter_Elite;
Weapon Proficiency;[Eld] Weapon Proficiency: Fusil juxtaposé MP43e Trade - Rookie;Weapon_Proficiency_5580223e4bdc2d1c128b457f_Trade_Rookie;
Weapon Proficiency;[Eld] Weapon Proficiency: MTs-255-12 12ga shotgun Trade - Rookie;Weapon_Proficiency_60db29ce99594040e04c4a27_Trade_Rookie;
Weapon Proficiency;[Eld] Weapon Proficiency: Fusil à verrou TOZ-106 Trade - Rookie;Weapon_Proficiency_5a38e6bac4a2826c6e06d79b_Trade_Rookie;
Weapon Proficiency;[Eld] Weapon Proficiency: Fusil à pompe MP-133 cal. 12 Trade - Seasoned;Weapon_Proficiency_54491c4f4bdc2db1078b4568_Trade_Seasoned;
Weapon Proficiency;[Eld] Weapon Proficiency: Fusil à pompe Mossberg 590A1 cal. 12 Trade - Seasoned;Weapon_Proficiency_5e870397991fd70db46995c8_Trade_Seasoned;
Weapon Proficiency;[Eld] Weapon Proficiency: Fusil à pompe Remington Model 870 cal. 12 Trade - Veteran;Weapon_Proficiency_5a7828548dc32e5a9c28b516_Trade_Veteran;
Weapon Proficiency;[Eld] Weapon Proficiency: MP-155 12ga semi-automatic shotgun Trade - Veteran;Weapon_Proficiency_606dae0ab0e443224b421bb7_Trade_Veteran;
Weapon Proficiency;[Eld] Weapon Proficiency: Fusil d'assaut Saiga cal. 12 ver. 10 12/76 Trade - Elite;Weapon_Proficiency_576165642459773c7a400233_Trade_Elite;
Weapon Proficiency;[Eld] Weapon Proficiency: Fusil à pompe TOZ KS-23M 23x75 mm Trade - Elite;Weapon_Proficiency_5e848cc2988a8701445df1e8_Trade_Elite;
Weapon Proficiency;[Lab] Weapon Proficiency: Pistolet Beretta M9A3 9x19 Trade - Rookie;Weapon_Proficiency_5cadc190ae921500103bb3b6_Trade_Rookie;
Weapon Proficiency;[Lab] Weapon Proficiency: Pistolet PM (t) 9x18PM Trade - Rookie;Weapon_Proficiency_579204f224597773d619e051_Trade_Rookie;
Weapon Proficiency;[Lab] Weapon Proficiency: Pistolet TT 7,62x25 TT Trade - Rookie;Weapon_Proficiency_571a12c42459771f627b58a0_Trade_Rookie;
Weapon Proficiency;[Lab] Weapon Proficiency: Pistolet Yarygin MP-443 9x19 Trade - Seasoned;Weapon_Proficiency_576a581d2459771e7b1bc4f1_Trade_Seasoned;
Weapon Proficiency;[Lab] Weapon Proficiency: Pistolet Glock 17 9x19 Trade - Seasoned;Weapon_Proficiency_5a7ae0c351dfba0017554310_Trade_Seasoned;
Weapon Proficiency;[Lab] Weapon Proficiency: Pistolet P226R 9x19 Trade - Seasoned;Weapon_Proficiency_56d59856d2720bd8418b456a_Trade_Seasoned;
Weapon Proficiency;[Lab] Weapon Proficiency: Pistolet Colt M45A1 .45 ACP Trade - Veteran;Weapon_Proficiency_5f36a0e5fbf956000b716b65_Trade_Veteran;
Weapon Proficiency;[Lab] Weapon Proficiency: HK USP .45 ACP pistol Trade - Veteran;Weapon_Proficiency_6193a720f8ee7e52e42109ed_Trade_Veteran;
Weapon Proficiency;[Lab] Weapon Proficiency: Pistolet automatique Stechkin 9x18PM Trade - Veteran;Weapon_Proficiency_5a17f98cfcdbcb0980087290_Trade_Veteran;
Weapon Proficiency;[Lab] Weapon Proficiency: Pistolet PL-15 9x19 Trade - Veteran;Weapon_Proficiency_602a9740da11d6478d5a06dc_Trade_Veteran;
Weapon Proficiency;[Lab] Weapon Proficiency: Pistolet FN Five-seveN MK2 5,7x28 Trade - Elite;Weapon_Proficiency_5d3eb3b0a4b93615055e84d2_Trade_Elite;
Weapon Proficiency;[Lab] Weapon Proficiency: Pistolet Glock 18C 9x19 Trade - Elite;Weapon_Proficiency_5b1fa9b25acfc40018633c01_Trade_Elite;
Weapon Proficiency;[Lab] Weapon Proficiency: Pistolet automatique Serdyukov SR1MP Gyurza 9x21 Trade - Elite;Weapon_Proficiency_59f98b4986f7746f546d2cef_Trade_Elite;
Weapon Proficiency;[Col] Weapon Proficiency: Carabine VEPR AKM/VPO-209 .366TKM Trade - Rookie;Weapon_Proficiency_59e6687d86f77411d949b251_Trade_Rookie;
Weapon Proficiency;[Col] Weapon Proficiency: Carabine VEPR KM/VPO-136 7,62x39 Trade - Rookie;Weapon_Proficiency_59e6152586f77473dc057aa1_Trade_Rookie;
